title,serial
Armored Core 3 (Japan),SLPS-25732
Armored Core 3 (Japan),SLPS-73417
Armored Core 3 (Korea),SLPM-67524
Armored Core 3 (USA),SLUS-20435
"Army Men - Air Attack - Blade's Revenge (Europe) (En,Fr,De,Es,It)",SLES-50233
Army Men - Air Attack 2 (USA),SLUS-20004
"Army Men - Green Rogue (Europe) (En,Fr,De,Es,It)",SLES-50191
Army Men - Green Rogue (USA),SLUS-20087
"Army Men - Major Malfunction (Europe, Australia)",SLES-53996
Army Men - RTS (Europe),SLES-50434
"Army Men - RTS (Europe) (Fr,De,Es,It)",SLES-50706
Army Men - RTS (USA),SLUS-20206
"Army Men - Sarge's Heroes 2 (Europe) (En,Fr,De,Es,It)",SLES-50192
Army Men - Sarge's Heroes 2 (USA),SLUS-20132
"Army Men - Sarge's War (Europe) (En,Fr,De,Es,It)",SLES-52587
"Army Men - Soldiers of Misfortune (USA) (En,Fr,De,Es,It)",SLUS-21831
Art of Fighting Anthology (Europe),SLES-54790
Art of Fighting Anthology (USA),SLUS-21487
"Arthur and the Invisibles (USA) (En,Fr,Es)",SLUS-21305
"Arthur and the Minimoys (Europe) (En,Fr,De,Es,It,Nl,Sv)",SLES-54420
Artlist Collection - The Dog Island - Hitotsu no Hana no Monogatari (Japan),SLPM-66662
"Artlist Collection - The Dog Island (Europe, Australia) (En,Fr,De,Es,It,Nl)",SLES-55126
"Artlist Collection - The Dog Island (USA) (En,Fr,Es)",SLUS-21551
Ashita no Joe - Masshiro ni Moe Tsukiro! (Japan),SLPM-65441
Ashita no Joe - Masshiro ni Moe Tsukiro! (Japan),SLPM-65625
Asobi ni Iku yo! Chikyuu Pinch no Kon'yaku Sengen (Japan) (Genteiban),SLPM-66456
Assault Suits Valken (Europe),SLES-53233
Assault Suits Valken (Japan),SLPM-62501
Assault Suits Valken (Korea),SLKA-15023
Asterix & Obelix - Kick Buttix (USA),SLUS-20866
Asterix & Obelix - Kick Buttix (USA) (Demo),SLUS-29111
"Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It)",SLES-51838
"Asterix & Obelix XXL 2 (Europe) (En,Es,It,Nl)",SLES-53849
"Asterix & Obelix XXL 2 (Europe) (En,Fr,De)",SLES-53060
"Asterix & Obelix XXL 2 (Europe) (En,Fr,De,Es,It)",SLES-53725
"Asterix at the Olympic Games (Europe) (En,De,Es,It,Nl)",SLES-55034
"Asterix at the Olympic Games (Europe, Australia)",SLES-55035
Asterix aux Jeux Olympiques (France),SLES-54886
"Astro Boy - Tetsuwan Atom (Japan, Asia)",SLAJ-25037
"Astro Boy - Tetsuwan Atom (Japan, Asia)",SLPM-65551
"Astro Boy - The Video Game (Europe) (En,Fr,De,Es,It)",SLES-55593
"Astro Boy - The Video Game (USA) (En,Fr,De,Es,It)",SLUS-21895
"Astro Boy (Europe) (En,Fr,De,Es,It)",SLES-52486
Astro Boy (USA),SLUS-20867
Astro Boy Atom (Korea),SLKA-25159
Astro Kyuudan - Kessen!! Victory Kyuudanhen (Japan),SLPS-25582
Atari Anthology (Europe),SLES-53061
Atari Anthology (USA),SLUS-21076
Atelier Iris - Eternal Mana (Europe),SLES-53764
Atelier Iris - Eternal Mana (Europe) (Beta) (2006-01-04),SLES-53764
Atelier Iris - Eternal Mana (USA),SLUS-21113
Atelier Iris 2 - The Azoth of Destiny (Europe),SLES-54385
Atelier Iris 2 - The Azoth of Destiny (USA),SLUS-21327
Atelier Iris 3 - Grand Phantasm (Europe),SLES-54822
Atelier Iris 3 - Grand Phantasm (USA),SLUS-21564
Atelier Marie + Elie - Salburg no Renkinjutsushi 1 & 2 (Japan),SLPM-66140
"Athens 2004 (Europe) (En,Fr,De,Es,It,Pt) (Demo)",SCED-52491
"Athens 2004 (Europe) (Nl,Sv,No,Da,Fi,El)",SCES-52411
"Athens 2004 (Europe, Australia) (En,Fr,De,Es,It,Pt)",SCES-52410
"Athens 2004 (Japan, Asia)",SCAJ-20089
"Athens 2004 (Japan, Asia)",SCPS-15074
Athens 2004 (Korea),SCKA-20031
Athens 2004 (USA),SCUS-97379
Athens 2004 (USA) (Demo),SCUS-97403
"Atlantis III - The New World (Europe) (En,Fr,De)",SLES-50661
"Atlantis III - The New World (Europe) (Es,It)",SLES-50757
"A-Train 6 (Europe) (En,Fr,De)",SLES-51716
Attheraces Presents Gallop Racer (Europe),SLES-51896
ATV - Quad Power Racing 2 (Europe) (Demo),SLED-51364
"ATV - Quad Power Racing 2 (Europe) (En,Fr,De,Es,It)",SLES-50850
ATV - Quad Power Racing 2 (USA),SLUS-20570
"ATV Offroad - All Terrain Vehicle (Europe) (En,Fr,De,Es,It)",SCES-50293
ATV Offroad Fury (USA) (Demo),SCUS-97122
ATV Offroad Fury (USA) (v1.00),SCUS-97104
ATV Offroad Fury (USA) (v3.01),SCUS-97104
"ATV Offroad Fury 2 (Europe, Australia)",SLES-51814
ATV Offroad Fury 2 (USA) (Beta) (2002-10-29),SCUS-97211
ATV Offroad Fury 2 (USA) (Demo),SCUS-97238
ATV Offroad Fury 2 (USA) (v1.00),SCUS-97211
ATV Offroad Fury 2 (USA) (v1.00),SCUS-97369
ATV Offroad Fury 2 (USA) (v2.00),SCUS-97211
ATV Offroad Fury 2 (USA) (v2.00),SCUS-97369
"ATV Offroad Fury 3 (Europe) (En,Fr,De,Es,It,Nl)",SLES-53754
ATV Offroad Fury 3 (USA),SCUS-97405
ATV Offroad Fury 3 (USA),SLUS-97405
ATV Offroad Fury 3 (USA) (Beta) (2004-08-22),SCUS-97405
ATV Offroad Fury 3 (USA) (Demo),SCUS-97437
"ATV Offroad Fury 4 (Europe) (En,Fr,De,Es,It,Pt,Pl,Ru,El)",SCES-54688
ATV Offroad Fury 4 (USA),SCUS-97479
ATV Offroad Fury 4 (USA) (Demo 1),SCUS-97553
ATV Offroad Fury 4 (USA) (Demo 2),SCUS-97579
ATV Offroad Fury 4 (USA) (Layer 0) (Beta) (2006-10-02),SCUS-97479
ATV Offroad Fury 4 (USA) (Layer 1) (Beta) (2006-10-02),SCUS-97479
Australian Idol Sing (Australia),SLES-54224
Auto Modellista - U.S.-Tuned (Japan),SLPM-65286
"Auto Modellista (Europe) (En,Fr,De,Es,It)",SLES-51191
Auto Modellista (Japan),SLPM-65124
Auto Modellista (Japan) (Modem Pack),SLPM-65183
Auto Modellista (Korea),SLPM-67540
Auto Modellista (USA),SLUS-20642
Auto Modellista (USA) (Beta) (2002-12-10),SLUS-20498
Auto Modellista (USA) (Beta) (2003-01-27),SLUS-28031
Autobahn Raser - Das Spiel zum Film (Germany),SLES-52459
Autobahn Raser IV (Germany),SLES-51009
"Avventure di Lupin III, Le - Il Tesoro del Re Stregone (Italy)",SLES-53231
"Avventure di Lupin III, Le - Lupin la Morte, Zenigata l'Amore (Italy)",SLES-54973
Axel Impact - The Extreme Racing (Korea),SCPS-56016
Ayakashibito - Gen'you Ibunroku (Japan),SLPM-66491
Ayakashibito - Gen'you Ibunroku (Japan),SLPM-66862
Azumi (Japan),SLPS-25465
"Azur & Asmar (Europe) (En,Fr,De,Es,It)",SLES-54695
Babe (Australia),SLES-54434
"Babe (Europe) (En,Fr,De,Es,It,Nl)",SLES-54380
"Babe (Europe) (En,Pt,Sv,No,Da,Fi,Pl)",SLES-54425
Backyard Baseball (USA),SLUS-20865
Backyard Baseball '09 (USA),SLUS-21751
Backyard Baseball '10 (USA),SLUS-21884
Backyard Basketball (USA),SLUS-20704
Backyard Football '08 (USA),SLUS-21670
Backyard Football '09 (USA),SLUS-21809
Backyard Football '10 (USA),SLUS-21919
Backyard Football 2006 (USA),SLUS-20876
Backyard Sports - Baseball 2007 (USA),SLUS-21403
Backyard Sports - Basketball 2007 (USA),SLUS-21485
"Backyard Wrestling - Don't Try This at Home (Europe) (En,Fr,De,Es,It)",SLES-51986
Backyard Wrestling - Don't Try This at Home (Japan),SLPS-25341
Backyard Wrestling - Don't Try This at Home (USA),SLUS-20638
Backyard Wrestling 2 - There Goes the Neighborhood (Europe),SLES-52686
Backyard Wrestling 2 - There Goes the Neighborhood (Japan),SLPS-25493
Backyard Wrestling 2 - There Goes the Neighborhood (USA),SLUS-21043
Bad Boys - Miami Takedown (USA),SLUS-20982
Bad Boys II (Europe),SLES-51772
"Bad Boys II (Europe) (Fr,Es,It)",SLES-52362
Bad Boys II (Germany),SLES-52363
Bakuen Kakusei - Neverland Senki Zero (Japan),SLPM-65635
Bakufuu Slash! Kizuna Arashi (Japan),SCPS-15086
Bakufuu Slash! Kizuna Arashi (Japan) (EyeToy Camera Doukonban),SCPS-15079
"Bakugan - Battle Brawlers (Europe) (En,Fr,De,Es,It,Nl,Sv)",SLES-55579
Bakugan - Battle Brawlers (USA),SLUS-21902
Bakumatsu Renka - Karyuu Kenshiden (Japan),SLPS-25818
Bakumatsu Renka - Karyuu Kenshiden (Japan) (Genteiban),SLPS-25817
Bakumatsu Renka - Shinsengumi (Japan),SLPM-65835
Bakushou!! Jinsei Kaidou - Nova Usagi ga Miteru zo!! (Japan),SLPM-65522
Bakushou!! Jinsei Kaidou - Nova Usagi ga Miteru zo!! (Japan),SLPM-65812
Bakusou Convoy Densetsu - Otoko Hanamichi America Roman (Japan),SLPM-62378
Bakusou Dekotora Densetsu - Otoko Hanamichi Yume Roman (Japan),SLPM-65234
Bakusou Mountain Bikers (Japan),SCPS-15062
Bakusou Mountain Bikers (Japan) (Taikenban),PAPX-90233
Baldr Bullet Equilibrium (Japan),SLPM-66815
Baldr Force EXE (Japan),SLPM-65904
Baldr Force EXE (Japan),SLPM-66356
"Baldur's Gate - Dark Alliance (Europe, Australia) (En,Fr,De,Es,It)",SLES-50672
Baldur's Gate - Dark Alliance (Japan),SLPS-25291
Baldur's Gate - Dark Alliance (Japan) (Genteiban),SLPS-25139
Baldur's Gate - Dark Alliance (USA),SLUS-20035
"Baldur's Gate - Dark Alliance II (Europe) (En,Es,It)",SLES-52188
"Baldur's Gate - Dark Alliance II (Europe, Australia) (En,Fr,De)",SLES-52187
Baldur's Gate - Dark Alliance II (Japan),SLPM-65845
Baldur's Gate - Dark Alliance II (USA),SLUS-20675
"Band Hero (Europe, Australia) (En,Fr,De,Es,It)",SLES-55578
"Band Hero (USA) (En,Fr)",SLUS-21898
Bansuk Yeongung vs. 3D (Korea),SLKA-25091
Baphomets Fluch - Der Schlafende Drache (Germany),SLES-51978
Bara no Ki ni Bara no Hanasaku - Das Versprechen (Japan),SLPM-66390
"Barbarian (Europe) (En,Fr,De,Es,It)",SLES-50972
Barbarian (Korea),SLKA-15001
Barbarian (USA),SLUS-20136
"Barbie as the Island Princess (Europe, Australia) (En,Fr,De,Es,It,Nl)",SLES-55015
Barbie as the Island Princess (USA),SLUS-21684
"Barbie Horse Adventures - Riding Camp (Europe) (En,Fr,De,Es,It,Nl)",SLES-55371
"Barbie Horse Adventures - Riding Camp (USA) (En,Fr)",SLUS-21806
"Barbie Horse Adventures - Wild Horse Rescue (Europe) (En,Fr,De,Es,It,Nl)",SLES-51845
Barbie Horse Adventures - Wild Horse Rescue (USA),SLUS-20664
Barbie in The 12 Dancing Princesses (Europe),SLES-54566
"Barbie in The 12 Dancing Princesses (Europe) (Fr,De,Es,It)",SLES-54608
Barbie in The 12 Dancing Princesses (USA),SLUS-21579
"Bard's Tale, The (Australia)",SLES-52894
"Bard's Tale, The (Europe) (En,Fr,De,Es)",SLES-53154
"Bard's Tale, The (Korea)",SLKA-25246
"Bard's Tale, The (USA)",SLUS-20803
Baroque (Europe),SLES-55216
Baroque (Japan),SLPM-66747
Baroque (USA),SLUS-21714
"Baseball 2002, The - Battle Ball Park Sengen (Japan)",SLPM-62155
"Baseball 2003, The - Battle Ball Park Sengen - Perfect Play Pro Yakyuu - Shuukigou (Japan)",SLPM-65379
"Baseball 2003, The - Battle Ball Park Sengen - Perfect Play Pro Yakyuu (Japan) (Taikenban)",SLPM-61042
"Baseball 2003, The - Battle Ball Park Sengen - Perfect Play Pro Yakyuu (Japan) (v1.05)",SLPM-65180
"Baseball 2003, The - Battle Ball Park Sengen - Perfect Play Pro Yakyuu (Japan) (v2.02)",SLPM-65180
Baseball Live 2005 (Japan),SLPS-25469
Basic Studio - Powerful Game Koubou (Japan) (Disc 1) (Basic Studio Disc),SLPS-20084
Basic Studio - Powerful Game Koubou (Japan) (Disc 2) (Play Disc),SLPS-20085
Baskelian (Japan),SLPS-20266
Basketball Xciting (Europe),SLES-51850
Bass Landing 3 (Japan) (Sammy Best),SLPM-66075
Bass Landing 3 (Japan) (Sammy Best),SLPS-25337
Bass Master Fishing (Europe),SLES-51862
Bass Strike (Europe),SLES-50512
Bass Strike (Japan),SLPM-62147
Bass Strike (USA),SLUS-20325
"Batman - Rise of Sin Tzu (Europe) (En,Fr,De,Es,It)",SLES-51756
Batman - Rise of Sin Tzu (Korea),SLKA-25102
"Batman - Rise of Sin Tzu (USA) (En,Fr,Es)",SLUS-20709
"Batman - Vengeance (Europe) (En,Fr,De,Es,It,Nl)",SLES-50355
"Batman - Vengeance (Europe) (En,Fr,De,Es,It,Nl) (Beta) (2001-09-07)",SLES-50355
"Batman - Vengeance (USA) (En,Fr)",SLUS-20226
"Batman - Vengeance (USA) (En,Fr) (Rev 1)",SLUS-20226
"Batman Begins (Europe) (En,Fr,De,Es,It,Nl,Sv)",SLES-53387
Batman Begins (Korea),SLKA-25292
Batman Begins (USA),SLUS-21198
Battle Assault 3 featuring Gundam Seed (USA),SLUS-20929
"Battle Engine Aquila (Europe) (En,Fr,De,Es,It)",SLES-50777
Battle Engine Aquila (USA),SLUS-20495
Battle Gear 2 (Japan),SLPM-62048
"Battle Gear 3 (Japan, Asia)",SCAJ-20055
"Battle Gear 3 (Japan, Asia)",SLPM-65434
Battle of Sunrise (Japan),SLPS-25855
"Battle of Yuu Yuu Hakusho, The - Shitou! Ankoku Bujutsukai - 120% (Full Power) (Japan)",SLPS-25734
Battle Stadium D.O.N (Japan),SLPS-25675
Battlefield 2 - Modern Combat (Europe) (Demo),SLED-53731
"Battlefield 2 - Modern Combat (Europe) (En,Es,Nl,Sv) (v1.00)",SLES-53729
"Battlefield 2 - Modern Combat (Europe) (Fr,De,It)",SLES-53730
Battlefield 2 - Modern Combat (Japan),SLPM-66206
Battlefield 2 - Modern Combat (Japan),SLPM-66651
Battlefield 2 - Modern Combat (Japan),SLPM-55034
Battlefield 2 - Modern Combat (Korea),SLKA-25330
Battlefield 2 - Modern Combat (USA),SLUS-21026
Battlefield 2 - Modern Combat (USA) (Beta) (2005-01-19),SLUS-29117
Battlefield 2 - Modern Combat (USA) (Demo 1),SLUS-29152
Battlefield 2 - Modern Combat (USA) (Demo 2),SLUS-29172
"Battlestar Galactica (Europe) (En,Fr,De,Es,It)",SLES-51702
Battlestar Galactica (USA) (v1.01),SLUS-20421
"B-Boy (Europe) (En,Fr,De,Es,It)",SCES-53960
"B-Boy (USA) (En,Fr,De,Es,It)",SLUS-21761
BCV - Battle Construction Vehicles (Europe),SLES-51714
BDFL Manager 2002 (Germany),SLES-50548
BDFL Manager 2003 (Germany),SLES-51025
BDFL Manager 2004 (Germany),SLES-51458
BDFL Manager 2005 (Germany),SLES-52694
"Beach King Stunt Racer (Europe) (En,Fr,De,Nl)",SLES-51383
Beast Sapp (Japan),SLPS-25304
"Beat Down - Fists of Vengeance (Europe) (En,Fr,De,Es,It)",SLES-53505
Beat Down - Fists of Vengeance (USA),SLUS-21150
Beat Down (Japan),SLPM-66181
Beat Down (Japan),SLPM-66819
Beatmania (USA),SLUS-21239
Beatmania Da Da Da!! (Japan),SLPM-62052
Beatmania II DX 10th Style (Japan),SLPM-66180
Beatmania II DX 11 - II DX Red (Japan),SLPM-66426
Beatmania II DX 12 - Happy Sky (Japan),SLPM-66621
Beatmania II DX 13 - Distorted (Japan),SLPM-66828
Beatmania II DX 14 - Gold (Japan),SLPM-66995
Beatmania II DX 15 - DJ Troopers (Japan),SLPM-55117
Beatmania II DX 16 - Empress + Premium Best (Japan) (Disc 1) (Empress Disc),SLPM-55221
Beatmania II DX 16 - Empress + Premium Best (Japan) (Disc 2) (Premium Best Disc),SLPM-55222
Beatmania II DX 3rd Style (Japan),SLPM-65006
Beatmania II DX 4th Style - New Songs Collection (Japan),SLPM-65026
Beatmania II DX 5th Style - New Songs Collection (Japan),SLPM-65049
Beatmania II DX 6th Style - New Songs Collection (Japan),SLPM-65156
Beatmania II DX 7th Style (Japan),SLPM-65593
"Beatmania II DX 8th Style (Japan) (En,Ja)",SLPM-65768
Beatmania II DX 9th Style (Japan),SLPM-65946
Beck - The Game (Japan),SLPS-25474
"Ben 10 - Alien Force - Vilgax Attacks (Europe) (En,Fr,De,Es,It)",SLES-55592
"Ben 10 - Alien Force - Vilgax Attacks (USA) (En,Fr,Es)",SLUS-21921
"Ben 10 - Alien Force (Europe) (En,Fr,De,Es,It)",SLES-55440
"Ben 10 - Alien Force (USA) (En,Fr,De,Es,It)",SLUS-21815
Ben 10 - Protector of Earth (Europe),SLES-54951
"Ben 10 - Protector of Earth (Europe) (En,Fr,De,Es,It)",SLES-54952
Ben 10 - Protector of Earth (USA),SLUS-21661
"Ben 10 - Ultimate Alien - Cosmic Destruction (Europe) (En,Fr,De,Es,It)",SLES-55639
Ben 10 - Ultimate Alien - Cosmic Destruction (USA),SLUS-21938
"Ben Hur - Blood of Braves (Europe) (En,Fr,De,Es,It)",SLES-51350
Berserk - Millennium Falcon-hen - Seima Senki no Shou (Japan),SLPM-65688
Berserk - Millennium Falcon-hen - Seima Senki no Shou (Japan) (Branded Box - Rakuin no Hako),SLPM-65686
Berserk - Millennium Falcon-hen - Seima Senki no Shou (Japan) (Taikenban 1),SLPM-65618
Berserk - Millennium Falcon-hen - Seima Senki no Shou (Japan) (Taikenban 2),SLPM-61091
Best PS2 Games Ever 10 (Europe),SCED-51389
Beta Bloc (Europe),SLES-54789
"Beverly Hills Cop (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",SLES-54456
Beyond Good & Evil (Europe) (Demo),SLED-52031
"Beyond Good & Evil (Europe, Australia) (En,Fr,De,Es,It,Nl)",SLES-51917
Beyond Good & Evil (USA) (Demo),SLUS-29082
"Beyond Good & Evil (USA) (En,Fr,Es)",SLUS-20763
"Bible Game, The (Europe) (En,Fr,It)",SLES-54023
"Bible Game, The (USA)",SLUS-21175
Big Idea's VeggieTales - LarryBoy and the Bad Apple (Italy),SLES-54536
Big Idea's VeggieTales - LarryBoy and the Bad Apple (USA),SLUS-21440
"Big Mutha Truckers (Europe) (En,Fr,De,Es,It)",SLES-51355
Big Mutha Truckers (USA),SLUS-20291
Big Mutha Truckers (USA),SLUS-20605
"Big Mutha Truckers 2 - Truck Me Harder (Europe) (En,Fr,De,Es,It)",SLES-52980
Big Mutha Truckers 2 (USA),SLUS-21086
"Big! Mega Quiz, The (Austria)",SCES-54556
"Big! Sports Quiz, The (Austria, Switzerland)",SCES-54526
"Bigs 2, The (USA)",SLUS-21860
"Bigs, The (USA)",SLUS-21623
"Biker Mice from Mars (Europe) (En,Fr,De,Es,It)",SLES-54319
"Biker Mice from Mars (USA) (En,Fr,Es)",SLUS-21578
Bikkuri Mouse (Japan),SCPS-11004
Bikkuri Mouse (Japan) (Tentou Shiyuudai-you Taikenban),PCPX-96306
Billiards Xciting (Europe),SLES-51859
Billy the Wizard - Rocket Broomstick Racing (Europe),SLES-53736
Binchou-tan - Shiawase Goyomi (Japan) (Shokai Genteiban),SLPS-25658
Biohazard - Code - Veronica - Kanzenban (Japan),SLPM-55143
Biohazard - Code - Veronica - Kanzenban (Japan),SLPM-65022
Biohazard - Code - Veronica - Kanzenban (Japan),SLPM-65357
Biohazard - Code - Veronica - Kanzenban (Japan),SLPM-66520
Biohazard - Outbreak - File 2 (Japan),SLPM-65692
Biohazard - Outbreak (Japan),SLPM-65428
Biohazard - Outbreak (Japan),SLPM-74201
Biohazard 4 (Japan),SLPM-66213
Biohazard 4 (Japan),SLPM-74229
Biohazard 4 (Japan),SLPM-74262
Biohazard 4 (Japan),SLPM-74288
Biohazard 4 (Korea),SCKA-20089
"Bionicle (Europe) (En,Fr,De,Es,It,Da)",SLES-51956
Bionicle (USA),SLUS-20818
Bionicle Heroes (Japan),SLPM-66645
Bionicle Heroes (USA),SLUS-21428
Bistro Cupid 2 (Japan),SLPM-65348
Bistro Cupid 2 (Japan) (Tokubetsu-ban),SLPM-65347
"Black & Bruised (Europe) (En,Fr,De,Es,It)",SLES-51620
Black & Bruised (USA),SLUS-20506
Black & Bruised (USA) (Demo),SLUS-29045
Black & Bruised (USA) (Trade Demo),SLUS-28027
Black (Europe) (Beta) (2006-01-09),SLES-53886
"Black (Europe) (En,Fr,De,Es,It)",SLES-53886
"Black (Europe) (En,Fr,De,Es,It) (Demo)",SLED-53937
"Black (Europe, Australia)",SLES-54030
Black (Japan),SLPM-66354
Black (Japan),SLPM-66731
Black (Japan),SLPM-66961
Black (USA),SLUS-21376
Black (USA) (Demo),SLUS-29180
"Black Buccaneer (Europe) (En,Fr,De,Es,It)",SLES-54213
Black Cat - Kikai-jikake no Tenshi (Japan),SLPM-66289
"Black Market Bowling (Europe, Australia)",SLES-53317
Black-Matrix II (Japan),SLPS-20187
Black-Matrix II (Japan),SLPS-20299
Blade II (Europe),SLES-51013
Blade II (France),SLES-51014
Blade II (USA),SLUS-20360
Blazing Souls (Japan),SLPM-66270
Blazing Souls (Korea),SLKA-25384
Bleach - Blade Battlers (Japan),SCPS-15116
Bleach - Blade Battlers (Japan),SCPS-19329
Bleach - Blade Battlers 2nd (Japan),SCPS-15119
Bleach - Erabareshi Tamashii (Japan) (v1.00),SCPS-15087
Bleach - Erabareshi Tamashii (Japan) (v2.00),SCPS-15087
Bleach - Erabareshi Tamashii (Japan) (v2.00),SCPS-19331
Bleach - Hanatareshi Yabou (Japan),SCPS-15101
Bleach - Hanatareshi Yabou (Japan),SCPS-19330
Blitz - The League (USA),SLUS-21128
Blokus Club with Bumpy Trot (Japan),SLPS-20443
Blood - The Last Vampire - Gekan (Japan),SCPS-15008
Blood - The Last Vampire - Joukan (Japan),SCPS-15007
Blood - The Last Vampire (Japan) (Trailer Disc),PAPX-90206
"Blood Omen 2 - The Legacy of Kain Series (Europe) (Fr,Es,It)",SLES-50772
Blood Omen 2 - The Legacy of Kain Series (Germany),SLES-50815
Blood Omen 2 - The Legacy of Kain Series (UK),SLES-50771
Blood Omen 2 - The Legacy of Kain Series (USA),SLUS-20024
"Blood Will Tell - Tezuka Osamu's Dororo (Europe) (En,Fr,De,Es,It)",SLES-52755
Blood Will Tell - Tezuka Osamu's Dororo (USA),SLUS-20782
Blood+ - One Night Kiss (Japan),SLPS-25677
Blood+ - Souyoku no Battle Rondo (Japan),SCPS-15112
"BloodRayne (Europe) (En,Fr,Es,It)",SLES-51474
BloodRayne (Japan),SLPM-65665
BloodRayne (USA),SLUS-20461
"BloodRayne 2 (Europe) (En,Fr,De,Es,It)",SLES-53831
BloodRayne 2 (Germany),SLES-53832
BloodRayne 2 (USA),SLUS-20862
Bloody Roar 3 (Europe),SLES-50203
Bloody Roar 3 (Japan) (Taikenban),SLPM-60136
Bloody Roar 3 (Japan) (v1.02),SLPM-62055
Bloody Roar 3 (Japan) (v2.01),SLPM-62055
Bloody Roar 3 (USA),SLUS-20212
"Bloody Roar 4 (Europe) (En,Fr,De,Es,It)",SLES-51877
Bloody Roar 4 (Japan),SLPM-65499
Bloody Roar 4 (Korea),SLKA-25130
Bloody Roar 4 (USA),SLUS-20795
Blowout (Europe),SLES-52989
Blowout (USA),SLUS-20850
"BMX XXX (Australia) (En,Fr,De,Es)",SLES-51365
"BMX XXX (Europe) (En,Fr,De,Es)",SLES-50880
BMX XXX (USA),SLUS-20415
BMX XXX (USA) (Beta) (2002-10-10),SLUS-20415
Board Games Gallery (Europe),SLES-52714
"Bob the Builder - Festival of Fun (Europe) (En,Fr,De)",SLES-54981
"Bob the Builder - Festival of Fun (Europe) (En,Nl,No,Da,Fi)",SLES-54982
"Bob the Builder - Festival of Fun (Portugal) (En,Pt,No,Da,Fi)",SLES-55166
Bob the Builder (Europe),SLES-54656
"Bob the Builder (Europe) (En,De,Nl)",SLES-54825
"Bob the Builder (Europe) (En,It,Nl)",SLES-54923
"Bob the Builder (Europe) (En,Sv,No,Da,Fi)",SLES-54899
"Bob the Builder (Italy) (En,It)",SLES-54900
Boboboubo Boubobo - Atsumare!! Taikan Boubobo (Japan),SLPM-62572
Boboboubo Boubobo - Atsumare!! Taikan Boubobo (Japan) (Doukonban),SLPM-62565
Boboboubo Boubobo - Hajike Matsuri (Japan),SLPM-65262
Boboboubo Boubobo - Hajike Matsuri (Japan),SLPM-65912
Bode Miller Alpine Skiing (USA),SLUS-21381
Boku no Natsuyasumi 2 - Umi no Bouken-hen (Japan),SCPS-15026
Boku no Natsuyasumi 2 - Umi no Bouken-hen (Japan),SCPS-19209
Boku no Natsuyasumi 2 - Umi no Bouken-hen (Japan),SCPS-19303
Boku to Maou (Japan),SCPS-11008
Boku to Maou (Japan),SCPS-19102
Boku to Maou (Japan) (Taikenban),PAPX-90212
Boku wa Chiisai (Japan),SLPS-20208
Boku wa Chiisai (Japan),SLPS-20304
Bokujou Monogatari - Oh! Wonderful Life (Japan),SLPS-25431
Bokujou Monogatari - Oh! Wonderful Life (Japan) (Shokai Genteiban),SLPS-25421
Bokujou Monogatari - Oh! Wonderful Life (Japan) (Shokai Genteiban),SLPS-73222
Bokujou Monogatari 3 - Heart ni Hi o Tsukete (Japan),SLPS-20104
Bokujou Monogatari 3 - Heart ni Hi o Tsukete (Japan),SLPS-73003
Bokujou Monogatari 3 - Heart ni Hi o Tsukete (Japan),SLPS-73102
Bokujou Monogatari 3 - Heart ni Hi o Tsukete (Japan),SLPS-73109
Bokujou Monogatari 3 - Heart ni Hi o Tsukete (Japan) (Taikenban),SLPM-60147
Bokura no Kazoku - My Family Growing Up in the 21st Century (Japan),SCPS-15088
Bombastic (Europe),SLES-51966
Bombastic (USA),SLUS-20764
Bomberman Battles (Japan),SLPM-62503
Bomberman Hardball (Europe),SLES-53301
Bomberman Jetters (Japan),SLPM-65218
Bomberman Jetters (Japan),SLPM-65485
"Bomberman Kart (Europe) (En,Fr,De)",SLES-51302
Bomberman Kart (Japan),SLPM-62118
Bomberman Kart DX (Japan),SLPM-62478
Bomberman Kart DX (Japan),SLPM-62599
Bomberman Land 2 - Game Shijou Saidai no Theme Park (Japan),SLPM-62291
Bomberman Land 2 - Game Shijou Saidai no Theme Park (Japan),SLPM-74101
