title,serial
"Freestyle Metal X (Europe) (En,Fr,De,Es,It)",SLES-50720
Freestyle Metal X (USA),SLUS-20494
Frequency (Europe) (Demo),SCED-50990
"Frequency (Europe) (En,Fr,De,Es,It)",SCES-50791
Frequency (USA),SCUS-97125
Frequency (USA) (Demo),SCUS-97157
Friends - Celui Qui Repond A Toutes les Questions (France),SLES-53813
Friends - Das Trivia Game (Germany),SLES-53803
Friends - Seishun no Kagayaki (Japan),SLPS-25385
Friends - The One with All the Trivia (Europe),SLES-53761
Friends - The One with All the Trivia (Netherlands),SLES-53955
Friends - The One with All the Trivia (USA),SLUS-21313
"Frogger - Ancient Shadow (USA) (En,Es)",SLUS-21098
"Frogger - The Great Quest (Europe) (En,Fr,De,Es,It)",SLES-50788
Frogger - The Great Quest (USA),SLUS-20257
Frogger (Japan),SLPM-65570
"Frogger Beyond (Europe) (En,Fr,De,Es,It)",SLES-51409
Frogger Rescue (Japan),SLPM-65501
Frogger's Adventures - The Rescue (USA),SLUS-20734
From Software First Previews (Japan),SLPM-60102
"Front Mission 4 (Japan, Asia)",SCAJ-20057
"Front Mission 4 (Japan, Asia)",SLPM-65443
Front Mission 4 (USA),SLUS-20888
Front Mission 5 - Scars of the War (Japan),SLPM-66205
Front Mission 5 - Scars of the War (Japan) (Ultimate Hits),SLPM-66421
Front Mission Online (Japan),SLPM-65981
Front Mission Online (Japan) (Beta) (2004-09-18),SLPM-68514
"Fruit Fall (Europe, Australia)",SLES-53148
"Fruit Machine Mania (Europe) (En,Fr,De,Es,It,Nl)",SLES-54060
Fuga da Monkey Island (Italy),SLES-50228
"Fuga de Monkey Island, La (Spain)",SLES-50229
Fugitive Hunter - War on Terror (USA),SLUS-20464
Fukakutei Sekai no Tantei Shinshi - Akugyou Souma no Jiken File (Japan),SLPM-55120
Fukuhara Ai no Takkyuu Itchokusen (Japan),SLPM-62505
Full House Kiss - Ren'ai Adventure (Japan) (Taikenban),SLPM-60243
Full House Kiss - Ren'ai Kaseifu Adventure (Japan),SLPM-65638
Full House Kiss - Ren'ai Kaseifu Adventure (Japan),SLPM-66640
Full House Kiss 2 - Ren'ai Kaseifu Adventure (Japan),SLPM-66288
Full House Kiss 2 - Ren'ai Kaseifu Adventure (Japan),SLPM-66664
Full House Kiss 2 (Japan) (Taikenban),SLPM-60274
"Full Spectrum Warrior - Ten Hammers (Europe) (En,Fr,De,It)",SLES-53656
Full Spectrum Warrior - Ten Hammers (Germany),SLES-53909
Full Spectrum Warrior - Ten Hammers (Korea),SLKA-25368
Full Spectrum Warrior - Ten Hammers (USA),SLUS-21250
Full Spectrum Warrior (Europe),SLES-53131
"Full Spectrum Warrior (Europe) (En,Fr,De,Es,It) (Beta) (2005-03-22)",SLES-53114
Full Spectrum Warrior (Japan),SLPM-66263
Full Spectrum Warrior (Korea),SLKA-25264
Full Spectrum Warrior (USA),SLUS-21145
Full Spectrum Warrior 2 - Ten Hammers (Japan),SLPM-66427
Fullmetal Alchemist - Dream Carnival (Korea),SLKA-25352
Fullmetal Alchemist 2 - Curse of the Crimson Elixir (USA),SLUS-21166
"Fullmetal Alchemist and the Broken Angel (USA, Canada)",SLUS-20994
"Fur Fighters - Viggo's Revenge (Europe) (En,Fr,De,Es)",SLES-50106
"Fur Fighters - Viggo's Revenge (USA) (En,Fr,De,Es)",SLUS-20088
Furasera - Hurrah! Sailor (Japan),SLPM-65523
Furasera - Hurrah! Sailor (Japan) (Shokai Genteiban),SLPM-65493
"Furry Tales (Europe) (En,Fr)",SLES-52824
Fushigi no Kuni no Alice (Japan),SLPM-62341
Fushigi no Umi no Nadia - Dennou Battle - Miss Nautilus Contest (Japan),SLPM-66111
Fushigi no Umi no Nadia - Inherit the Blue Water (Japan),SLPM-66112
Fushigi no Umi no Nadia - Inherit the Blue Water (Japan) (Collector's Edition),SLPM-66110
Fushigi Yuugi - Genbu Kaiden Gaiden - Kagami no Miko (Japan),SLPM-66024
Fushigi Yuugi - Genbu Kaiden Gaiden - Kagami no Miko (Japan),SLPM-67000
Fushigi Yuugi - Genbu Kaiden Gaiden - Kagami no Miko (Japan) (Genteiban),SLPM-66023
Fushigi Yuugi - Suzaku Ibun (Japan),SLPM-66999
Fushigi Yuugi - Suzaku Ibun (Japan) (Genteiban),SLPM-66998
Futakoi (Japan),SLPS-25410
Futakoi (Japan) (Shokai Genteiban),SLPS-25409
Futakoi (Japan) (Shokai Genteiban),SLPS-25624
Futakoi (Japan) (Taikenban),SLPM-60252
Futakoi Alternative - Koi to Shoujo to Machine Gun (Japan),SLPS-25516
Futakoi Alternative - Koi to Shoujo to Machine Gun (Japan),SLPS-25633
Futakoi Alternative - Koi to Shoujo to Machine Gun (Japan) (Shokai Genteiban),SLPS-25515
Futakoi-jima - Koi to Mizugi no Survival (Japan),SLPS-25543
Futakoi-jima - Koi to Mizugi no Survival (Japan),SLPS-25625
Futari no Fantavision (Japan),SCPS-15030
"Futurama (Europe) (En,Fr,De,Es,It)",SLES-51507
Futurama (USA),SLUS-20439
Future GPX Cyber Formula - Road to the Infinity (Japan),SLPS-25307
Future GPX Cyber Formula - Road to the Infinity 2 (Japan),SLPS-25541
Future GPX Cyber Formula - Road to the Infinity 3 (Japan),SLPS-25695
Future GPX Cyber Formula - Road to the Infinity 4 (Japan),SLPS-25814
"Future Tactics - The Uprising (Europe) (En,Fr,De,Es,It)",SLES-52701
Future Tactics - The Uprising (USA),SLUS-20859
Fuuraiki (Japan),SLPM-66991
Fuuraiki 2 (Japan),SLPM-66992
Fuuun Bakumatsuden (Japan),SLPM-65813
Fuuun Bakumatsuden (Japan),SLPM-74228
Fuuun Bakumatsuden (Japan) (Taikenban),SLPM-61096
Fuuun Shinsengumi (Japan),SLPM-65494
Fuuun Shinsengumi (Japan),SLPM-74202
Fuuun Shinsengumi (Japan) (Taikenban),SLPM-60225
Fuyu no Osusume Soft Otameshi Disc (Japan),PAPX-90514
Fuyu no Osusume Soft Otameshi Disc 2002 (Japan),PCPX-96629
Fuyu no Osusume Soft Otameshi Disc 2003-2004 (Japan),PAPX-90515
"G.I. Joe - The Rise of Cobra (Europe) (En,Fr,De,Es,It)",SLES-55537
G.I. Joe - The Rise of Cobra (USA),SLUS-21886
"G1 Jockey (Europe) (En,Fr,De)",SLES-50584
G1 Jockey 3 (Europe),SLES-51357
G1 Jockey 3 (USA),SLUS-20690
"G1 Jockey 4 (Europe, Australia)",SLES-53917
Gacha Mecha Stadium - Saru Battle (Japan) (Taikenban),PAPX-90518
"Gacha Mecha Stadium - Saru Battle (Japan, Asia)",SCAJ-20090
"Gacha Mecha Stadium - Saru Battle (Japan, Asia)",SCPS-15072
Gacharoku (Japan),SCPS-11026
Gacharoku 2 - Kondo wa Sekai Isshuu yo!! (Japan),SCPS-11034
Gachinko Pro Yakyuu (Japan),SLPS-20301
"Gadget & the Gadgetinis (Europe) (En,Fr,De,Es,It,Nl)",SLES-52845
"Gadget Racers (Europe) (En,Fr,De,Es,It)",SLES-51911
Gadget Racers (USA),SLUS-20225
Gaeguri Jungsa Keroro - Bulkkottwineun Battle Royale Z (Korea),SLKA-25361
"Gaelic Games - Football (Europe) (En,Gd)",SCES-53450
"Gaelic Games - Football 2 (Europe) (En,Gd)",SCES-54638
"Gaelic Games - Hurling (Europe) (En,Gd)",SCES-54637
Gaika no Gouhou - Air Land Force (Japan),SLPM-65260
Gaika no Gouhou - Air Land Force (Japan),SLPM-66526
Gaika no Gouhou - Air Land Force (Japan),SLPM-65716
Gakkou o Tsukurou!! Happy Days (Japan),SLPS-25598
"Gako Zouryuu - Crouching Tiger, Hidden Dragon (Japan)",SLPS-25308
"Gako Zouryuu - Crouching Tiger, Hidden Dragon (Japan) (Taikenban)",SLPM-61067
Gakuen Alice - Kira Kira Memory Kiss (Japan),SLPM-66293
Gakuen Heaven - Boy's Love Scramble! (Japan),SLPM-66519
Gakuen Heaven - Boy's Love Scramble! (Japan),SLPM-66984
Gakuen Heaven - Boy's Love Scramble! (Japan),SLPS-25282
Gakuen Heaven - Boy's Love Scramble! Type B (Japan),SLPS-25381
Gakuen Heaven - Okawari! Boy's Love Attack! (Japan),SLPM-62597
Gakuen Heaven - Okawari! Boy's Love Attack! (Japan),SLPM-62743
Gakuen Toshi Varanoir - Kingdom of Chaos the Universe (Japan),SLPM-62238
Gakuen Utopia - Manabi Straight! Kira Kira Happy Festa! (Japan),SLPS-25752
Gakuen Utopia - Manabi Straight! Kira Kira Happy Festa! (Japan) (Genteiban),SLPS-25751
Galactic Wrestling featuring Ultimate Muscle - The Kinnikuman Legacy (USA),SLUS-20822
Galactic Wrestling featuring Ultimate Muscle - The Kinnikuman Legacy (USA) (Demo),SLUS-29104
Galaxy Angel - Eternal Lovers (Japan),SLPM-65878
Galaxy Angel - Moonlit Lovers (Japan),SLPM-65429
Galaxy Angel - Moonlit Lovers (Japan),SLPM-66604
Galaxy Angel - Moonlit Lovers (Japan) (Taikenban),SLPM-61073
Galaxy Angel (Japan),SLPM-65254
Galaxy Angel II - Eigou Kaiki no Toki (Japan) (Disc 1),SLPM-55118
Galaxy Angel II - Eigou Kaiki no Toki (Japan) (Disc 2),SLPM-55119
Galaxy Angel II - Mugen Kairou no Kagi (Japan) (Disc 1),SLPM-55093
Galaxy Angel II - Mugen Kairou no Kagi (Japan) (Disc 1),SLPM-66779
Galaxy Angel II - Mugen Kairou no Kagi (Japan) (Disc 2),SLPM-55094
Galaxy Angel II - Mugen Kairou no Kagi (Japan) (Disc 2),SLPM-66780
Galaxy Angel II - Zettai Ryouiki no Tobira (Japan),SLPM-55029
Galaxy Angel II - Zettai Ryouiki no Tobira (Japan),SLPM-66243
"Galerians - Ash (Europe) (En,Fr,De,Es,It)",SLES-51343
Galerians - Ash (Japan),SLPS-25119
Galerians - Ash (USA),SLUS-20560
Galileo Mystery - Die Krone des Midas (Germany),SLES-55599
Gallop Racer - Lucky 7 (Japan),SLPS-25333
"Gallop Racer 2 (Europe, Australia)",SLES-53011
Gallop Racer 2001 (USA),SLUS-20255
Gallop Racer 2003 - A New Breed (USA),SLUS-20662
Gallop Racer 2004 (USA),SLUS-21031
Gallop Racer 2006 (USA),SLUS-21393
Gallop Racer 5 (Japan),SLPS-25036
Gallop Racer 6 - Revolution (Japan),SLPS-25177
Gallop Racer 6 - Revolution (Japan) (PlayStation 2 the Best),SLPS-73415
Gallop Racer 8 - Live Horse Racing (Japan),SLPS-25564
Gallop Racer Inbreed (Japan),SLPS-25701
Gambler Densetsu Tetsuya - Kurouto Choujou Kessen (Japan),SLPM-65318
Gambler Densetsu Tetsuya (Japan),SLPS-20096
Gambler Densetsu Tetsuya (Japan),SLPS-73004
Gambler Densetsu Tetsuya Digest (Japan),SLPM-62574
Game ni Natta yo! Dokuro-chan - Kenkou Shindan Daisakusen (Japan),SLPM-66186
Game ni Natta yo! Dokuro-chan - Kenkou Shindan Daisakusen (Japan) (Genteiban),SLPM-66185
Game Select 5 - Wa (Japan),SLPS-20028
Game Select 5 - You (Japan),SLPS-20071
Games Galaxy 2 (Europe),SLES-54866
Ganbare! Nippon! Olympic 2000 (Japan),SLPM-62009
Gangcheol Gigap Sadan - Online Battlefield (Korea),SCKA-10001
Gangcheol Gigap Sadan - Online Battlefield (Korea),SCKA-14001
Gantz - The Game (Japan),SLPM-65950
Garakuta Meisaku Gekijou - Rakugaki Oukoku (Japan) (Taikenban),SLPM-60153
"Garakuta Meisaku Gekijou - Rakugaki Oukoku (Japan, Asia)",SCPS-55018
"Garakuta Meisaku Gekijou - Rakugaki Oukoku (Japan, Asia)",SLPM-65097
"Garakuta Meisaku Gekijou - Rakugaki Oukoku (Japan, Asia)",SLPM-74408
Garasu no Bara (Japan),SLPM-65373
Garfield - Arleene o Sukue! (Japan),SLPM-62733
"Garfield - Lasagna World Tour (Europe) (En,Fr,De,Es,It)",SLES-54817
"Garfield - Lasagna World Tour (Europe) (En,Sv,No,Da,Fi)",SLES-55042
"Garfield - Lasagna World Tour (Europe) (Fr,Nl)",SLES-55043
Garfield - Lasagna World Tour (USA),SLUS-21749
"Garfield - Saving Arlene (Europe) (En,Fr,De,Es,It)",SLES-53587
"Garfield (Europe) (En,Fr,De,Es,It,Nl)",SLES-52843
"Garfield 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",SLES-54172
Garouden - Breakblow - Fist or Twist (Japan),SLPS-25747
Garouden - Breakblow (Japan),SLPS-25530
Garouden - Breakblow (Japan) (Taikenban),SLPM-60267
"Gauntlet - Dark Legacy (Europe) (En,Fr,De)",SLES-50211
Gauntlet - Dark Legacy (Japan),SLPM-62125
Gauntlet - Dark Legacy (USA),SLUS-20047
Gauntlet - Dark Legacy (USA) (Beta),SLUS-20047
"Gauntlet - Seven Sorrows (Europe, Australia) (En,Fr,De,Es,It)",SLES-53667
Gauntlet - Seven Sorrows (USA),SLUS-21077
G-Con 2 Competition Demo (Germany),SCED-52094
Gecko Blaster (Europe),SLES-54882
Geesen USA - Midway Arcade Treasures (Japan),SLPM-66467
GeGeGe no Kitarou - Ibun Youkai Kitan (Japan),SLPM-65627
Gekikuukan Pro Yakyuu - At the End of the Century 1999 (Japan),SLPS-20010
Gekikuukan Pro Yakyuu - At the End of the Century 1999 (Japan) (Taikenban),SLPM-60123
Gekisha Boy 2 - Tokudane Taikoku Nippon (Japan),SLPS-20091
Gekitou Pro Yakyuu - Mizushima Shinji All Stars vs. Pro Yakyuu (Japan),SLPM-65335
Gekitou Pro Yakyuu - Mizushima Shinji All Stars vs. Pro Yakyuu (Japan) (Taikenban),SLPM-61052
Gen Houzi Wan Ba! Shouwu Zuta Nao Fantian!! (Asia),SCAJ-20101
Gendai Daisenryaku - Isshoku Sokuhatsu Gunji Balance Houkai (Japan),SLPS-25940
"Gene Troopers (Europe) (En,Fr,De,Es,It)",SLES-53644
Generation of Chaos (Japan),SLPS-20087
Generation of Chaos (Japan) (Genteiban),SLPS-20086
Generation of Chaos Desire (Japan),SLPM-66843
Generation of Chaos III - Toki no Fuuin (Japan) (Eikyuu Hozon Box),SLPM-65278
"Generation of Chaos III - Toki no Fuuin (Japan, Asia)",SCAJ-20026
"Generation of Chaos III - Toki no Fuuin (Japan, Asia)",SLPM-65279
"Generation of Chaos III - Toki no Fuuin (Japan, Asia)",SLPM-66080
Generation of Chaos Next - Ushinawareshi Kizuna (Japan),SLPM-62164
Generation of Chaos Next - Ushinawareshi Kizuna (Japan),SLPM-62697
Generation of Chaos Next - Ushinawareshi Kizuna (Japan) (Genteiban),SLPM-62161
Genji - Dawn of the Samurai (USA),SCUS-97471
Genji - Dawn of the Samurai (USA) (Demo),SCUS-97504
"Genji (Europe, Australia) (En,Ja,Fr,De,Es,It)",SCES-53328
Genji (Japan) (Taikenban),PAPX-90522
"Genji (Japan, Asia)",SCAJ-20134
"Genji (Japan, Asia)",SCPS-15095
"Genji (Japan, Asia)",SCPS-19318
Genji (Korea),SCKA-20052
Genji Special Demo (Europe),SCED-53733
Genshi no Kotoba (Japan),SCPS-15014
Genshi no Kotoba (Japan) (Taikenban),PCPX-96619
Gensou Suikoden III (Japan) (Gensou Suikoden-sai Hakkou Kinen),SLPM-68505
Gensou Suikoden III (Japan) (Shokai Genteiban),SLPM-65073
Gensou Suikoden III (Japan) (v1.02),SLPM-65074
Gensou Suikoden III (Japan) (v2.01),SLPM-65305
Gensou Suikoden III (Japan) (v2.01),SLPM-65694
Gensou Suikoden IV (Japan),SLPM-74213
Gensou Suikoden IV (Japan) (Genteiban),SLPM-65599
Gensou Suikoden IV (Japan) (Shokai Seisanban),SLPM-65600
Gensou Suikoden V (Japan),SLPM-66286
Gensou Suikoden V (Japan),SLPM-74238
Gensou Suikoden V (Japan) (Genteiban),SLPM-66170
Geomho 2 (Korea),SLKA-25009
"George of the Jungle (Europe) (En,Fr,De,Es,It)",SLES-54975
George of the Jungle and the Search for the Secret (USA),SLUS-21668
Germany Special Issue 3 (Germany),SCED-51375
Germany's Next Topmodel (Germany),SLES-55529
Get Bass Battle (Japan),SLPM-62235
"Get on da Mic (Europe) (En,Fr,It)",SLES-52811
Get on da Mic (USA),SLUS-21036
Get Ride! AMDriver - Soukoku no Shinjitsu (Japan),SLPM-65949
"Getaway, The - Black Monday (Europe) (En,Fr,De,Es,It) (Demo)",SCED-52946
"Getaway, The - Black Monday (Europe) (En,Fr,De,Es,It,Nl)",SCES-52758
"Getaway, The - Black Monday (Europe) (En,Pt,Ru,El) (v1.01)",SCES-52948
"Getaway, The - Black Monday (Europe) (En,Pt,Ru,El) (v2.00)",SCES-52948
"Getaway, The - Black Monday (Japan) (En,Ja)",SLPM-66183
"Getaway, The - Black Monday (USA) (Demo)",SCUS-97441
"Getaway, The - Black Monday (USA) (En,Fr,Es)",SCUS-97408
"Getaway, The (Australia) (En,Fr,De,Es,It) (v1.00)",SCES-51426
"Getaway, The (Australia) (En,Fr,De,Es,It) (v3.00)",SCES-51426
"Getaway, The (Europe) (Demo)",SCED-51351
"Getaway, The (Europe) (En,Fr,De,Es,It) (v1.03)",SCES-51159
"Getaway, The (Europe) (En,Fr,De,Es,It) (v2.03)",SCES-51159
"Getaway, The (Europe) (En,Fr,De,Es,It) (v3.00)",SCES-51159
"Getaway, The (Japan) (En,Ja)",SLPM-65410
"Getaway, The (Korea) (En,Ko)",SCKA-20018
"Getaway, The (USA) (Demo)",SCUS-97232
"Getaway, The (USA) (En,Fr,De,Es,It)",SCUS-97133
GetBackers - Dakkan'ya - Dakkan da yo! Zen'in Shuugou!! (Japan),SLPM-62276
GetBackers - Dakkan'ya - Dakkan da yo! Zen'in Shuugou!! (Japan),SLPM-62376
GetBackers - Dakkan'ya - Ubawareta Mugenjou (Japan),SLPM-62377
GetBackers - Dakkan'ya - Ubawareta Mugenjou (Japan),SLPM-62186
GetBackers - Dakkan'ya - Ura Shinjuku Saikyou Battle (Japan),SLPM-62476
Getsumento Heiki Mina - Futatsu no Project M (Japan),SLPM-66754
Getsumento Heiki Mina - Futatsu no Project M (Japan) (Genteiban),SLPM-66753
Geunyukman Generations (Korea),SLKA-15034
"G-Force (Europe, Australia)",SLES-53934
"Ghost in the Shell - Stand Alone Complex (Europe) (En,Fr,De,Es,It)",SLES-53020
Ghost in the Shell - Stand Alone Complex (USA),SLUS-21006
Ghost in the Shell - Stand Alone Complex (USA) (Demo),SLUS-29123
"Ghost Master - The Gravenville Chronicles (Europe) (En,Fr,De,Es,It)",SLES-52671
"Ghost Rider (Europe) (En,Fr,De,Es,It)",SLES-54317
Ghost Rider (USA),SLUS-21306
Ghost Vibration (Europe),SLES-51433
Ghost Vibration (Japan),SLPS-25131
Ghost Vibration (Korea),SLPM-67526
"Ghostbusters - The Video Game (Europe) (En,Fr,De,Es,It,Nl)",SCES-55571
Ghostbusters - The Video Game (USA),SLUS-21882
"Ghosthunter (Europe) (En,Fr,De,Es,It,Pt)",SCES-51463
"Ghosthunter (Europe) (En,Fr,De,Es,It,Pt) (Demo)",SCED-51922
"Ghosthunter (Europe) (En,Ru,El)",SCES-52156
Ghosthunter (Japan),SLPM-65701
Ghosthunter (USA),SLUS-20993
GI Jockey 2 (Japan),SLPM-62020
GI Jockey 2 (Japan),SLPM-62262
GI Jockey 2 (Japan) (Taikenban),SLPM-60125
GI Jockey 2 2001 (Japan),SLPM-62061
GI Jockey 2 2001 (Japan) (Super Value Set),SLPM-62059
GI Jockey 3 - 2005-nendoban (Japan),SLPM-62591
GI Jockey 3 (Japan),SLPM-62277
GI Jockey 3 (Japan),SLPM-62536
GI Jockey 3 (Japan) (Premium Pack),SLPM-62279
GI Jockey 3 2003 (Japan),SLPM-62392
GI Jockey 3 2003 (Japan) (Premium Pack),SLPM-62393
GI Jockey 4 (Japan),SLPM-66812
GI Jockey 4 (Japan),SLPM-66229
GI Jockey 4 (Japan) (Twin Pack),SLPM-66227
GI Jockey 4 2006 (Japan),SLPM-66538
GI Jockey 4 2007 (Japan),SLPM-66903
GI Jockey 4 2008 (Japan),SLPM-55072
Giant Robo - The Animation - Chikyuu ga Seishi suru Hi (Japan),SLPM-62526
"Giants - Citizen Kabuto (Europe) (En,Fr,De,Es,It)",SLES-50314
Giants - Citizen Kabuto (USA),SLUS-20178
Gidong Jeonsa Gundam - Climax U.C. (Korea),SLKA-25364
Gidong Jeonsa Gundam - Gundam vs. Z Gundam (Korea),SLKA-25268
Gidong Jeonsa Gundam - Haehu-ui Uju (Korea),SLKA-25132
Gift - Prism (Japan),SLPM-66530
Gift - Prism (Japan),SLPM-66786
Gift (Europe),SLES-50276
Gift (France),SLES-50296
Gift (Italy),SLES-50298
Gift (Spain),SLES-50299
Giftie (Germany),SLES-50297
Gigantic Drive (Japan),SLPM-62209
GigaWing Generations (Europe),SLES-53548
Gin no Eclipse (Japan),SLPM-66980
Gintama - Gin-san to Issho! Boku no Kabuki-chou Nikki (Japan),SLPS-25809
"Girl Zone (Europe, Australia)",SLES-53190
Girls Bravo - Romance 15's (Japan),SLPM-65856
Girls Bravo - Romance 15's (Japan) (DX Pack),SLPM-65855
Gitadora! GuitarFreaks 4th Mix & DrumMania 3rd Mix (Japan) (v1.01),SLPM-65052
Gitadora! GuitarFreaks 4th Mix & DrumMania 3rd Mix (Japan) (v2.00),SLPM-65052
Gitaroo Man (Europe) (Demo),SLED-50980
"Gitaroo Man (Europe) (En,Fr,De)",SLES-50653
Gitaroo Man (Japan),SLPM-65012
Gitaroo Man (Japan),SLPM-65160
Gitaroo Man (Korea),SLKA-25216
Gitaroo Man (Korea),SLPM-67508
Gitaroo Man (USA),SLUS-20294
Gitaroo Man One (Japan),SLPM-62062
Gladiator - Road to Freedom - Remix (Japan),SLPM-66577
"Gladiator - Road to Freedom (Japan, Asia)",SCAJ-20119
"Gladiator - Road to Freedom (Japan, Asia)",SLPS-25456
Gladiator - Schwert der Rache (Germany),SLES-51828
"Gladiator - Sword of Vengeance (Europe) (En,Fr)",SLES-51827
"Gladiator - Sword of Vengeance (Europe) (En,Fr,De,Es,It)",SLES-51766
Gladiator - Sword of Vengeance (USA),SLUS-20793
"Gladius (Europe) (En,Es,It)",SLES-51064
Gladius (France),SLES-51065
Gladius (Germany),SLES-51066
Gladius (USA),SLUS-20490
Gladius (USA) (Demo),SLUS-29060
Glass Rose (Europe),SLES-52358
Global Defence Force (Europe),SLES-54464
Global Defence Force Tactics (Europe),SLES-54589
Global Folktale (Japan),SLPS-20052
Global Touring Challenge - Africa (USA),SLUS-20395
"Go Go Copter - Remote Control Helicopter (Europe) (En,Fr,De)",SLES-52117
Go Go Golf (Europe),SLES-51055
Go Kart Rally (Europe),SLES-54726
"Goblin Commander - Unleash the Horde (Europe) (En,Fr,De)",SLES-52433
Goblin Commander - Unleash the Horde (USA),SLUS-20792
"God Hand (Europe) (En,Fr,De,Es,It)",SLES-54490
God Hand (Japan),SLPM-66550
God Hand (Japan),SLPM-74241
God Hand (USA),SLUS-21503
God of War - The Hydra Battle (USA) (Demo),SCUS-97467
God of War - Yeonghonui Banyeokja (Korea),SCKA-30003
God of War (Asia),SCAJ-30010
"God of War (Europe, Australia) (En,Fr,De,Es,It)",SCES-53133
"God of War (Europe, Australia) (En,Fr,De,Es,It) (Demo)",SCED-53431
God of War (Japan),SLPM-67010
God of War (Japan),SLPM-67011
God of War (USA),SCUS-97399
God of War II - Shuuen e no Jokyoku (Japan),SLPM-67013
God of War II - The Colossus Battle (USA) (Demo),SCUS-97482
God of War II - The End Begins (Japan) (Taikenban),SLPM-61161
God of War II (Asia),SCAJ-30011
"God of War II (Europe) (En,Fr,De,Es,It,Ru) (Demo)",SCED-54680
"God of War II (Europe, Australia) (En,Fr,De,Es,It,Ru)",SCES-54206
God of War II (Korea),SCKA-30006
God of War II (Korea),SCKA-30007
God of War II (USA),SCUS-97481
GoDai - Elemental Force (Europe),SLES-50433
"GoDai - Elemental Force (Europe) (Es,It)",SLES-50705
"GoDai - Elemental Force (Europe) (Fr,De)",SLES-50704
GoDai - Elemental Force (USA),SLUS-20288
"Godfather, The - The Game (USA)",SLUS-21385
"Godfather, The - The Game (USA) (Limited Edition)",SLUS-21406
"Godfather, The (Europe) (En,Nl,Pt,Sv,Da,Pl)",SLES-53967
"Godfather, The (Japan)",SLPM-66966
Godzilla - Kaijuu Dairantou - Chikyuu Saishuu Kessen (Japan),SLPM-65805
"Godzilla - Save the Earth (Europe) (En,Fr,De,Es,It)",SLES-52766
Godzilla - Save the Earth (USA),SLUS-20809
"Godzilla - Unleashed (Europe) (En,Fr,De,Es,It)",SLES-54960
Godzilla - Unleashed (USA),SLUS-21707
Goehon - Gulryeora! Wangjanim! (Korea),SCKA-20025
Goehon - Gulryeora! Wangjanim! (Korea) (Cheheompan),SCKA-90016
Gofungo no Sekai (Japan),SLPM-65046
Gokujou Seitokai (Japan),SLPM-66631
Gokuraku-jong Premium (Japan),SLPS-20302
Gold X (Japan),SLPS-20314
Golden Age of Racing (Europe),SLES-53174
"Golden Compass, The (Europe, Australia) (En,Fr,De,Es,It)",SLES-54996
"Golden Compass, The (Scandinavia) (En,Nl,Sv,No,Da)",SLES-55012
"Golden Compass, The (USA)",SLUS-21677
GoldenEye - Agente Corrupto (Spain),SLES-52977
GoldenEye - Au Service du Mal (France),SLES-52975
GoldenEye - Dark Agent (Japan),SLPM-65763
GoldenEye - Dark Agent (Japan),SLPM-66145
"GoldenEye - Rogue Agent (Europe) (En,It,Nl,Sv)",SLES-52974
GoldenEye - Rogue Agent (USA),SLUS-21064
"Golf Navigator Vol. 1 - Caledonian Golf Club, Soubu Country Club - Soubu Course (Japan)",SLPS-25046
"Golf Navigator Vol. 2 - Kawagoe Country Club, Shizuoka Country Hamaoka Course - Takamatsu Course (Japan)",SLPS-25047
"Golf Navigator Vol. 3 - Rope Club, Taiheiyou Associates - Sherwood Course (Japan)",SLPS-25055
"Golf Navigator Vol. 4 - Taiheiyou Club - Gotenba Course, Ishioka Golf Club (Japan)",SLPS-25056
Golf Paradise (Japan),SLPS-20009
Golf Paradise (Japan) (Taikenban),SLPM-60107
Golf Paradise DX (Japan),SLPS-25027
Golful Golf (Japan),SLPS-25032
Golful Golf (Japan) (Taikenban),SLPM-60141
Gonggak Gidongdae - Stand Alone Complex (Korea),SCKA-20027
Goosebumps HorrorLand (USA),SLUS-21834
"Gottlieb Pinball Classics (Europe) (En,Fr,De,Es,It)",SLES-54181
Gradius III and IV - Fukkatsu no Shinwa (Japan),SLPM-62007
Gradius III and IV - Fukkatsu no Shinwa (Japan),SLPM-62063
Gradius III and IV - Fukkatsu no Shinwa (Japan),SLPM-62530
Gradius III and IV (Europe),SLES-50038
Gradius III and IV (Europe) (Beta) (2000-09-11),SLES-50038
Gradius III and IV (USA),SLUS-20040
"Gradius V (Europe) (En,Fr,De,Es,It)",SLES-52095
Gradius V (Japan),SLPM-62462
Gradius V (Japan),SLPM-62621
Gradius V (Japan) (Taikenban),SLPM-60247
Gradius V (USA),SLUS-20712
"Graffiti Kingdom (Europe) (En,Fr,De,Es,It)",SLES-53311
"Graffiti Kingdom (USA) (En,Fr,Es)",SLUS-21136
Gran Turismo - Nissan Micra Edition (Europe),SCED-51352
Gran Turismo - Nissan Micra Edition (Europe) (Rev 2),SCED-51352
Gran Turismo - Subaru Driving Simulator Version (Japan),PCPX-96634
Gran Turismo 2000 (Japan) (Taikenban),PAPX-90203
Gran Turismo 3 - A-Spec - Autobacs Gentei Replay Theater (Japan),PAPX-90207
